Year of End Time (Adj),Month of End Time (Adj),In Library,Artist Name,Track Name,Album,End Time,End Time (Adj),Track Uri,Unique ID,F1,Minutes Listened,Ms Played
2021,March,1,Julien Baker,Faith Healer,Little Oblivions,3/18/2021 10:05:00 PM,3/18/2021 5:05:00 PM,5M7jnmPrtHgL5H4fTewJch,Julien Baker:Faith Healer,6901,2.912883333,174773
2021,March,1,Julien Baker,Faith Healer,Little Oblivions,3/19/2021 1:02:00 PM,3/19/2021 8:02:00 AM,5M7jnmPrtHgL5H4fTewJch,Julien Baker:Faith Healer,6910,2.912883333,174773
2021,March,1,Julien Baker,Faith Healer,Little Oblivions,3/19/2021 2:00:00 PM,3/19/2021 9:00:00 AM,5M7jnmPrtHgL5H4fTewJch,Julien Baker:Faith Healer,6926,2.912883333,174773
2021,March,1,Julien Baker,Faith Healer,Little Oblivions,3/19/2021 2:04:00 PM,3/19/2021 9:04:00 AM,5M7jnmPrtHgL5H4fTewJch,Julien Baker:Faith Healer,6928,2.912883333,174773
2021,March,1,Julien Baker,Faith Healer,Little Oblivions,3/19/2021 2:16:00 PM,3/19/2021 9:16:00 AM,5M7jnmPrtHgL5H4fTewJch,Julien Baker:Faith Healer,6936,2.912883333,174773
2021,March,1,Julien Baker,Faith Healer,Little Oblivions,3/19/2021 3:05:00 PM,3/19/2021 10:05:00 AM,5M7jnmPrtHgL5H4fTewJch,Julien Baker:Faith Healer,6943,2.912883333,174773
2021,March,1,Julien Baker,Faith Healer,Little Oblivions,3/19/2021 3:52:00 PM,3/19/2021 10:52:00 AM,5M7jnmPrtHgL5H4fTewJch,Julien Baker:Faith Healer,6951,2.912883333,174773
2021,March,1,Julien Baker,Faith Healer,Little Oblivions,3/19/2021 5:48:00 PM,3/19/2021 12:48:00 PM,5M7jnmPrtHgL5H4fTewJch,Julien Baker:Faith Healer,6958,2.912883333,174773
2021,March,1,Julien Baker,Faith Healer,Little Oblivions,3/19/2021 8:21:00 PM,3/19/2021 3:21:00 PM,5M7jnmPrtHgL5H4fTewJch,Julien Baker:Faith Healer,6990,2.912883333,174773
2021,March,1,Julien Baker,Faith Healer,Little Oblivions,3/19/2021 11:44:00 PM,3/19/2021 6:44:00 PM,5M7jnmPrtHgL5H4fTewJch,Julien Baker:Faith Healer,7014,2.912883333,174773
2021,March,1,Julien Baker,Faith Healer,Little Oblivions,3/20/2021 1:37:00 AM,3/19/2021 8:37:00 PM,5M7jnmPrtHgL5H4fTewJch,Julien Baker:Faith Healer,7023,2.912883333,174773
2021,March,1,Julien Baker,Faith Healer,Little Oblivions,3/20/2021 10:16:00 AM,3/20/2021 5:16:00 AM,5M7jnmPrtHgL5H4fTewJch,Julien Baker:Faith Healer,7038,2.912883333,174773
2021,March,1,Julien Baker,Faith Healer,Little Oblivions,3/20/2021 10:38:00 AM,3/20/2021 5:38:00 AM,5M7jnmPrtHgL5H4fTewJch,Julien Baker:Faith Healer,7045,2.912883333,174773
2021,March,1,Julien Baker,Faith Healer,Little Oblivions,3/20/2021 3:45:00 PM,3/20/2021 10:45:00 AM,5M7jnmPrtHgL5H4fTewJch,Julien Baker:Faith Healer,7074,2.912883333,174773
2021,March,1,Julien Baker,Faith Healer,Little Oblivions,3/21/2021 1:25:00 PM,3/21/2021 8:25:00 AM,5M7jnmPrtHgL5H4fTewJch,Julien Baker:Faith Healer,7125,2.912883333,174773
2021,March,1,Julien Baker,Faith Healer,Little Oblivions,3/22/2021 1:32:00 PM,3/22/2021 8:32:00 AM,5M7jnmPrtHgL5H4fTewJch,Julien Baker:Faith Healer,7134,2.912883333,174773
2021,March,1,Julien Baker,Faith Healer,Little Oblivions,3/22/2021 7:23:00 PM,3/22/2021 2:23:00 PM,5M7jnmPrtHgL5H4fTewJch,Julien Baker:Faith Healer,7167,2.912883333,174773
2021,March,1,Julien Baker,Faith Healer,Little Oblivions,3/22/2021 8:47:00 PM,3/22/2021 3:47:00 PM,5M7jnmPrtHgL5H4fTewJch,Julien Baker:Faith Healer,7189,2.912883333,174773
2021,March,1,Julien Baker,Faith Healer,Little Oblivions,3/22/2021 9:57:00 PM,3/22/2021 4:57:00 PM,5M7jnmPrtHgL5H4fTewJch,Julien Baker:Faith Healer,7204,2.912883333,174773
2021,March,1,Julien Baker,Faith Healer,Little Oblivions,3/22/2021 11:29:00 PM,3/22/2021 6:29:00 PM,5M7jnmPrtHgL5H4fTewJch,Julien Baker:Faith Healer,7215,2.912883333,174773
2021,March,1,Julien Baker,Faith Healer,Little Oblivions,3/23/2021 12:46:00 AM,3/22/2021 7:46:00 PM,5M7jnmPrtHgL5H4fTewJch,Julien Baker:Faith Healer,7237,2.912883333,174773
2021,March,1,Julien Baker,Faith Healer,Little Oblivions,3/23/2021 2:43:00 PM,3/23/2021 9:43:00 AM,5M7jnmPrtHgL5H4fTewJch,Julien Baker:Faith Healer,7247,2.912883333,174773
2021,March,1,Julien Baker,Faith Healer,Little Oblivions,3/23/2021 8:09:00 PM,3/23/2021 3:09:00 PM,5M7jnmPrtHgL5H4fTewJch,Julien Baker:Faith Healer,7275,2.912883333,174773
2021,March,1,Julien Baker,Faith Healer,Little Oblivions,3/24/2021 3:18:00 AM,3/23/2021 10:18:00 PM,5M7jnmPrtHgL5H4fTewJch,Julien Baker:Faith Healer,7287,2.912883333,174773
2021,March,1,Julien Baker,Faith Healer,Little Oblivions,3/24/2021 4:04:00 PM,3/24/2021 11:04:00 AM,5M7jnmPrtHgL5H4fTewJch,Julien Baker:Faith Healer,7307,2.912883333,174773
2021,March,1,Julien Baker,Faith Healer,Little Oblivions,3/24/2021 11:53:00 PM,3/24/2021 6:53:00 PM,5M7jnmPrtHgL5H4fTewJch,Julien Baker:Faith Healer,7347,2.912883333,174773
2021,March,1,Julien Baker,Faith Healer,Little Oblivions,3/25/2021 6:29:00 PM,3/25/2021 1:29:00 PM,5M7jnmPrtHgL5H4fTewJch,Julien Baker:Faith Healer,7411,2.912883333,174773
2021,March,1,Julien Baker,Faith Healer,Little Oblivions,3/26/2021 12:15:00 AM,3/25/2021 7:15:00 PM,5M7jnmPrtHgL5H4fTewJch,Julien Baker:Faith Healer,7437,2.912883333,174773
2021,March,1,Julien Baker,Faith Healer,Little Oblivions,3/26/2021 2:10:00 PM,3/26/2021 9:10:00 AM,5M7jnmPrtHgL5H4fTewJch,Julien Baker:Faith Healer,7459,2.912883333,174773
2021,March,1,Julien Baker,Faith Healer,Little Oblivions,3/26/2021 3:45:00 PM,3/26/2021 10:45:00 AM,5M7jnmPrtHgL5H4fTewJch,Julien Baker:Faith Healer,7479,2.912883333,174773
2021,March,1,Julien Baker,Faith Healer,Little Oblivions,3/26/2021 5:10:00 PM,3/26/2021 12:10:00 PM,5M7jnmPrtHgL5H4fTewJch,Julien Baker:Faith Healer,7503,2.912883333,174773
2021,March,1,Julien Baker,Faith Healer,Little Oblivions,3/27/2021 3:32:00 PM,3/27/2021 10:32:00 AM,5M7jnmPrtHgL5H4fTewJch,Julien Baker:Faith Healer,7555,2.912883333,174773
2021,March,1,Julien Baker,Faith Healer,Little Oblivions,3/28/2021 5:14:00 PM,3/28/2021 12:14:00 PM,5M7jnmPrtHgL5H4fTewJch,Julien Baker:Faith Healer,7604,2.912883333,174773
2021,March,1,Julien Baker,Faith Healer,Little Oblivions,3/29/2021 3:17:00 PM,3/29/2021 10:17:00 AM,5M7jnmPrtHgL5H4fTewJch,Julien Baker:Faith Healer,7694,2.912883333,174773
2021,March,1,Julien Baker,Faith Healer,Little Oblivions,4/1/2021 12:32:00 AM,3/31/2021 7:32:00 PM,5M7jnmPrtHgL5H4fTewJch,Julien Baker:Faith Healer,7832,2.912883333,174773
2021,April,1,Julien Baker,Faith Healer,Little Oblivions,4/2/2021 12:42:00 AM,4/1/2021 7:42:00 PM,5M7jnmPrtHgL5H4fTewJch,Julien Baker:Faith Healer,7895,2.912883333,174773
2021,April,1,Julien Baker,Faith Healer,Little Oblivions,4/3/2021 10:36:00 PM,4/3/2021 5:36:00 PM,5M7jnmPrtHgL5H4fTewJch,Julien Baker:Faith Healer,8013,2.912883333,174773
2021,April,1,Julien Baker,Faith Healer,Little Oblivions,4/5/2021 5:15:00 PM,4/5/2021 12:15:00 PM,5M7jnmPrtHgL5H4fTewJch,Julien Baker:Faith Healer,8097,2.912883333,174773
2021,April,1,Julien Baker,Faith Healer,Little Oblivions,4/7/2021 11:30:00 PM,4/7/2021 6:30:00 PM,5M7jnmPrtHgL5H4fTewJch,Julien Baker:Faith Healer,8183,2.912883333,174773
2021,April,1,Julien Baker,Faith Healer,Little Oblivions,4/9/2021 10:05:00 AM,4/9/2021 5:05:00 AM,5M7jnmPrtHgL5H4fTewJch,Julien Baker:Faith Healer,8228,2.912883333,174773
2021,April,1,Julien Baker,Faith Healer,Little Oblivions,4/9/2021 12:11:00 PM,4/9/2021 7:11:00 AM,5M7jnmPrtHgL5H4fTewJch,Julien Baker:Faith Healer,8251,2.912883333,174773
2021,April,1,Julien Baker,Faith Healer,Little Oblivions,4/11/2021 11:30:00 PM,4/11/2021 6:30:00 PM,5M7jnmPrtHgL5H4fTewJch,Julien Baker:Faith Healer,8325,2.912883333,174773
2021,April,1,Julien Baker,Faith Healer,Little Oblivions,4/13/2021 1:10:00 AM,4/12/2021 8:10:00 PM,5M7jnmPrtHgL5H4fTewJch,Julien Baker:Faith Healer,8396,2.912883333,174773
2021,April,1,Julien Baker,Faith Healer,Little Oblivions,4/15/2021 2:39:00 PM,4/15/2021 9:39:00 AM,5M7jnmPrtHgL5H4fTewJch,Julien Baker:Faith Healer,8487,2.912883333,174773
2021,April,1,Julien Baker,Faith Healer,Little Oblivions,4/15/2021 7:43:00 PM,4/15/2021 2:43:00 PM,5M7jnmPrtHgL5H4fTewJch,Julien Baker:Faith Healer,8516,2.912883333,174773
2021,April,1,Julien Baker,Faith Healer,Little Oblivions,4/16/2021 1:50:00 AM,4/15/2021 8:50:00 PM,5M7jnmPrtHgL5H4fTewJch,Julien Baker:Faith Healer,8547,2.912883333,174773
2021,April,1,Julien Baker,Faith Healer,Little Oblivions,4/20/2021 3:13:00 PM,4/20/2021 10:13:00 AM,5M7jnmPrtHgL5H4fTewJch,Julien Baker:Faith Healer,8748,2.912883333,174773
2021,April,1,Julien Baker,Faith Healer,Little Oblivions,4/22/2021 11:00:00 PM,4/22/2021 6:00:00 PM,5M7jnmPrtHgL5H4fTewJch,Julien Baker:Faith Healer,8928,2.912883333,174773
2021,May,1,Julien Baker,Faith Healer,Little Oblivions,5/3/2021 1:57:00 AM,5/2/2021 8:57:00 PM,5M7jnmPrtHgL5H4fTewJch,Julien Baker:Faith Healer,9414,2.912883333,174773
2021,May,1,Julien Baker,Faith Healer,Little Oblivions,5/3/2021 8:32:00 PM,5/3/2021 3:32:00 PM,5M7jnmPrtHgL5H4fTewJch,Julien Baker:Faith Healer,9458,2.912883333,174773
2021,May,1,Julien Baker,Faith Healer,Little Oblivions,5/5/2021 8:44:00 PM,5/5/2021 3:44:00 PM,5M7jnmPrtHgL5H4fTewJch,Julien Baker:Faith Healer,9495,2.912883333,174773
2021,May,1,Julien Baker,Faith Healer,Little Oblivions,5/10/2021 6:58:00 PM,5/10/2021 1:58:00 PM,5M7jnmPrtHgL5H4fTewJch,Julien Baker:Faith Healer,9576,2.912883333,174773
2021,May,1,Julien Baker,Faith Healer,Little Oblivions,5/21/2021 3:44:00 PM,5/21/2021 10:44:00 AM,5M7jnmPrtHgL5H4fTewJch,Julien Baker:Faith Healer,10061,2.912883333,174773
2021,May,1,Julien Baker,Faith Healer,Little Oblivions,5/28/2021 2:35:00 PM,5/28/2021 9:35:00 AM,5M7jnmPrtHgL5H4fTewJch,Julien Baker:Faith Healer,10392,2.912883333,174773
2021,May,1,Julien Baker,Faith Healer,Little Oblivions,5/31/2021 10:45:00 PM,5/31/2021 5:45:00 PM,5M7jnmPrtHgL5H4fTewJch,Julien Baker:Faith Healer,10504,2.912883333,174773
2021,June,1,Julien Baker,Faith Healer,Little Oblivions,6/26/2021 4:23:00 PM,6/26/2021 11:23:00 AM,5M7jnmPrtHgL5H4fTewJch,Julien Baker:Faith Healer,12076,2.912883333,174773
2021,July,1,Julien Baker,Faith Healer,Little Oblivions,7/4/2021 2:15:00 AM,7/3/2021 9:15:00 PM,5M7jnmPrtHgL5H4fTewJch,Julien Baker:Faith Healer,12796,2.912883333,174773
2021,July,1,Julien Baker,Faith Healer,Little Oblivions,7/5/2021 6:39:00 PM,7/5/2021 1:39:00 PM,5M7jnmPrtHgL5H4fTewJch,Julien Baker:Faith Healer,12879,2.912883333,174773
2021,July,1,Julien Baker,Faith Healer,Little Oblivions,7/20/2021 1:15:00 AM,7/19/2021 8:15:00 PM,5M7jnmPrtHgL5H4fTewJch,Julien Baker:Faith Healer,13846,2.912883333,174773
2021,June,1,Caroline Smith & The Good Night Sleeps,Strong Shoulders,Little Wind,6/10/2021 5:55:00 PM,6/10/2021 12:55:00 PM,0ZSrtQXrCT7T5icHd7RtvW,Caroline Smith & The Good Night Sleeps:Strong Shoulders,11220,0.054483333,3269
2020,November,1,José González,Heartbeats - Live,Live In Europe,11/14/2020 3:07:00 PM,11/14/2020 10:07:00 AM,7jddYTraXSN0GPxFxDmnb5,José González:Heartbeats - Live,2700,2.920533333,175232
2020,November,1,José González,Heartbeats - Live,Live In Europe,11/15/2020 1:41:00 AM,11/14/2020 8:41:00 PM,7jddYTraXSN0GPxFxDmnb5,José González:Heartbeats - Live,2761,2.920533333,175232
2021,July,1,Blind Pilot,Three Rounds and a Sound - Daytrotter Version,"Live from Nowhere Near You, Vol. II",7/6/2021 8:36:00 PM,7/6/2021 3:36:00 PM,44BGoGw0sUc0Txh8Y4ZyFg,Blind Pilot:Three Rounds and a Sound - Daytrotter Version,13005,0.0231,1386
2020,December,1,Blind Pilot,Three Rounds and a Sound - Daytrotter Version,"Live from Nowhere Near You, Vol. II",12/21/2020 12:36:00 AM,12/20/2020 7:36:00 PM,44BGoGw0sUc0Txh8Y4ZyFg,Blind Pilot:Three Rounds and a Sound - Daytrotter Version,3875,2.435816667,146149
2020,November,1,Blind Pilot,Three Rounds and a Sound - Daytrotter Version,"Live from Nowhere Near You, Vol. II",11/4/2020 8:52:00 PM,11/4/2020 3:52:00 PM,44BGoGw0sUc0Txh8Y4ZyFg,Blind Pilot:Three Rounds and a Sound - Daytrotter Version,2352,5.294883333,317693
2021,January,1,Blind Pilot,Three Rounds and a Sound - Daytrotter Version,"Live from Nowhere Near You, Vol. II",1/13/2021 3:13:00 PM,1/13/2021 10:13:00 AM,44BGoGw0sUc0Txh8Y4ZyFg,Blind Pilot:Three Rounds and a Sound - Daytrotter Version,4599,5.294883333,317693
2021,July,1,Blind Pilot,Three Rounds and a Sound - Daytrotter Version,"Live from Nowhere Near You, Vol. II",7/6/2021 11:46:00 PM,7/6/2021 6:46:00 PM,44BGoGw0sUc0Txh8Y4ZyFg,Blind Pilot:Three Rounds and a Sound - Daytrotter Version,13050,5.294883333,317693
2021,July,1,Laura Stevenson,"Living Room, NY","Living Room, NY - Single",7/7/2021 8:24:00 PM,7/7/2021 3:24:00 PM,2w0IW9Jx02dbCa7rePAPOc,"Laura Stevenson:Living Room, NY",13157,0.014216667,853
2020,December,1,Laura Stevenson,"Living Room, NY","Living Room, NY - Single",12/9/2020 2:59:00 AM,12/8/2020 9:59:00 PM,2w0IW9Jx02dbCa7rePAPOc,"Laura Stevenson:Living Room, NY",3679,0.017766667,1066
2021,July,1,Laura Stevenson,"Living Room, NY","Living Room, NY - Single",7/31/2021 8:54:00 PM,7/31/2021 3:54:00 PM,2w0IW9Jx02dbCa7rePAPOc,"Laura Stevenson:Living Room, NY",14650,0.022433333,1346
2021,April,1,Joy Again,Looking Out for You,Looking Out for You,4/19/2021 2:29:00 PM,4/19/2021 9:29:00 AM,1lpLrlyweOShEKXT1bpcDd,Joy Again:Looking Out for You,8702,0.008166667,490
2021,July,1,Joy Again,Looking Out for You,Looking Out for You,7/7/2021 2:21:00 AM,7/6/2021 9:21:00 PM,1lpLrlyweOShEKXT1bpcDd,Joy Again:Looking Out for You,13132,0.042383333,2543
2021,April,1,Joy Again,Looking Out for You,Looking Out for You,4/20/2021 3:34:00 PM,4/20/2021 10:34:00 AM,1lpLrlyweOShEKXT1bpcDd,Joy Again:Looking Out for You,8754,0.059366667,3562
2021,April,1,Joy Again,Looking Out for You,Looking Out for You,4/20/2021 3:59:00 PM,4/20/2021 10:59:00 AM,1lpLrlyweOShEKXT1bpcDd,Joy Again:Looking Out for You,8762,0.514833333,30890
2021,April,1,Joy Again,Looking Out for You,Looking Out for You,4/25/2021 10:18:00 PM,4/25/2021 5:18:00 PM,1lpLrlyweOShEKXT1bpcDd,Joy Again:Looking Out for You,9082,1.250916667,75055
2021,April,1,Joy Again,Looking Out for You,Looking Out for You,4/20/2021 3:08:00 PM,4/20/2021 10:08:00 AM,1lpLrlyweOShEKXT1bpcDd,Joy Again:Looking Out for You,8746,1.768216667,106093
2021,September,1,Joy Again,Looking Out for You,Looking Out for You,9/5/2021 3:02:00 PM,9/5/2021 10:02:00 AM,1lpLrlyweOShEKXT1bpcDd,Joy Again:Looking Out for You,16146,2.341,140460
2021,May,1,Joy Again,Looking Out for You,Looking Out for You,5/20/2021 10:23:00 PM,5/20/2021 5:23:00 PM,1lpLrlyweOShEKXT1bpcDd,Joy Again:Looking Out for You,10037,2.38655,143193
2021,April,1,Joy Again,Looking Out for You,Looking Out for You,4/15/2021 3:16:00 PM,4/15/2021 10:16:00 AM,1lpLrlyweOShEKXT1bpcDd,Joy Again:Looking Out for You,8496,2.99165,179499
2021,April,1,Joy Again,Looking Out for You,Looking Out for You,4/15/2021 6:10:00 PM,4/15/2021 1:10:00 PM,1lpLrlyweOShEKXT1bpcDd,Joy Again:Looking Out for You,8501,2.99165,179499
2021,April,1,Joy Again,Looking Out for You,Looking Out for You,4/15/2021 10:53:00 PM,4/15/2021 5:53:00 PM,1lpLrlyweOShEKXT1bpcDd,Joy Again:Looking Out for You,8525,2.99165,179499
2021,April,1,Joy Again,Looking Out for You,Looking Out for You,4/16/2021 6:12:00 PM,4/16/2021 1:12:00 PM,1lpLrlyweOShEKXT1bpcDd,Joy Again:Looking Out for You,8610,2.99165,179499
2021,April,1,Joy Again,Looking Out for You,Looking Out for You,4/18/2021 12:47:00 PM,4/18/2021 7:47:00 AM,1lpLrlyweOShEKXT1bpcDd,Joy Again:Looking Out for You,8656,2.99165,179499
2021,April,1,Joy Again,Looking Out for You,Looking Out for You,4/18/2021 8:40:00 PM,4/18/2021 3:40:00 PM,1lpLrlyweOShEKXT1bpcDd,Joy Again:Looking Out for You,8674,2.99165,179499
2021,April,1,Joy Again,Looking Out for You,Looking Out for You,4/18/2021 9:25:00 PM,4/18/2021 4:25:00 PM,1lpLrlyweOShEKXT1bpcDd,Joy Again:Looking Out for You,8685,2.99165,179499
2021,April,1,Joy Again,Looking Out for You,Looking Out for You,4/19/2021 1:18:00 PM,4/19/2021 8:18:00 AM,1lpLrlyweOShEKXT1bpcDd,Joy Again:Looking Out for You,8698,2.99165,179499
2021,April,1,Joy Again,Looking Out for You,Looking Out for You,4/19/2021 2:36:00 PM,4/19/2021 9:36:00 AM,1lpLrlyweOShEKXT1bpcDd,Joy Again:Looking Out for You,8706,2.99165,179499
2021,April,1,Joy Again,Looking Out for You,Looking Out for You,4/21/2021 1:50:00 AM,4/20/2021 8:50:00 PM,1lpLrlyweOShEKXT1bpcDd,Joy Again:Looking Out for You,8777,2.99165,179499
2021,April,1,Joy Again,Looking Out for You,Looking Out for You,4/21/2021 12:01:00 PM,4/21/2021 7:01:00 AM,1lpLrlyweOShEKXT1bpcDd,Joy Again:Looking Out for You,8797,2.99165,179499
2021,April,1,Joy Again,Looking Out for You,Looking Out for You,4/22/2021 9:54:00 PM,4/22/2021 4:54:00 PM,1lpLrlyweOShEKXT1bpcDd,Joy Again:Looking Out for You,8899,2.99165,179499
2021,April,1,Joy Again,Looking Out for You,Looking Out for You,4/23/2021 6:39:00 PM,4/23/2021 1:39:00 PM,1lpLrlyweOShEKXT1bpcDd,Joy Again:Looking Out for You,8983,2.99165,179499
2021,April,1,Joy Again,Looking Out for You,Looking Out for You,4/25/2021 1:31:00 AM,4/24/2021 8:31:00 PM,1lpLrlyweOShEKXT1bpcDd,Joy Again:Looking Out for You,9022,2.99165,179499
2021,April,1,Joy Again,Looking Out for You,Looking Out for You,4/26/2021 11:07:00 PM,4/26/2021 6:07:00 PM,1lpLrlyweOShEKXT1bpcDd,Joy Again:Looking Out for You,9129,2.99165,179499
2021,April,1,Joy Again,Looking Out for You,Looking Out for You,4/28/2021 9:40:00 PM,4/28/2021 4:40:00 PM,1lpLrlyweOShEKXT1bpcDd,Joy Again:Looking Out for You,9258,2.99165,179499
2021,May,1,Joy Again,Looking Out for You,Looking Out for You,5/2/2021 11:56:00 PM,5/2/2021 6:56:00 PM,1lpLrlyweOShEKXT1bpcDd,Joy Again:Looking Out for You,9388,2.99165,179499
2021,May,1,Joy Again,Looking Out for You,Looking Out for You,5/3/2021 8:26:00 PM,5/3/2021 3:26:00 PM,1lpLrlyweOShEKXT1bpcDd,Joy Again:Looking Out for You,9456,2.99165,179499
2021,May,1,Joy Again,Looking Out for You,Looking Out for You,5/4/2021 9:00:00 PM,5/4/2021 4:00:00 PM,1lpLrlyweOShEKXT1bpcDd,Joy Again:Looking Out for You,9469,2.99165,179499
2021,May,1,Joy Again,Looking Out for You,Looking Out for You,5/11/2021 11:05:00 PM,5/11/2021 6:05:00 PM,1lpLrlyweOShEKXT1bpcDd,Joy Again:Looking Out for You,9608,2.99165,179499
2021,May,1,Joy Again,Looking Out for You,Looking Out for You,5/16/2021 6:44:00 PM,5/16/2021 1:44:00 PM,1lpLrlyweOShEKXT1bpcDd,Joy Again:Looking Out for You,9882,2.99165,179499
2021,May,1,Joy Again,Looking Out for You,Looking Out for You,5/22/2021 8:47:00 PM,5/22/2021 3:47:00 PM,1lpLrlyweOShEKXT1bpcDd,Joy Again:Looking Out for You,10148,2.99165,179499
2021,May,1,Joy Again,Looking Out for You,Looking Out for You,5/28/2021 2:15:00 PM,5/28/2021 9:15:00 AM,1lpLrlyweOShEKXT1bpcDd,Joy Again:Looking Out for You,10382,2.99165,179499
2021,May,1,Joy Again,Looking Out for You,Looking Out for You,5/31/2021 9:56:00 PM,5/31/2021 4:56:00 PM,1lpLrlyweOShEKXT1bpcDd,Joy Again:Looking Out for You,10487,2.99165,179499
2021,June,1,Joy Again,Looking Out for You,Looking Out for You,6/26/2021 4:10:00 PM,6/26/2021 11:10:00 AM,1lpLrlyweOShEKXT1bpcDd,Joy Again:Looking Out for You,12072,2.99165,179499
2021,July,1,Joy Again,Looking Out for You,Looking Out for You,7/5/2021 5:27:00 PM,7/5/2021 12:27:00 PM,1lpLrlyweOShEKXT1bpcDd,Joy Again:Looking Out for You,12869,2.99165,179499
2021,August,1,Joy Again,Looking Out for You,Looking Out for You,8/4/2021 12:29:00 AM,8/3/2021 7:29:00 PM,1lpLrlyweOShEKXT1bpcDd,Joy Again:Looking Out for You,14891,2.99165,179499
2021,July,1,Ed Sheeran,Homeless,Loose Change,7/8/2021 7:56:00 PM,7/8/2021 2:56:00 PM,0jtTK6XjYj2L3Ge6jyK2sr,Ed Sheeran:Homeless,13210,1.186133333,71168
2021,June,1,Ed Sheeran,Homeless,Loose Change,6/29/2021 6:56:00 PM,6/29/2021 1:56:00 PM,0jtTK6XjYj2L3Ge6jyK2sr,Ed Sheeran:Homeless,12544,3.512433333,210746
2021,August,1,Ed Sheeran,Firefly,Loose Change,8/5/2021 10:44:00 PM,8/5/2021 5:44:00 PM,4fZscNFYKoPIDHrgXxdacR,Ed Sheeran:Firefly,15138,0.073,4380
2020,November,1,Ed Sheeran,Firefly,Loose Change,11/29/2020 5:33:00 PM,11/29/2020 12:33:00 PM,4fZscNFYKoPIDHrgXxdacR,Ed Sheeran:Firefly,3219,4.249983333,254999
2021,July,1,Ed Sheeran,Firefly,Loose Change,7/24/2021 2:42:00 PM,7/24/2021 9:42:00 AM,4fZscNFYKoPIDHrgXxdacR,Ed Sheeran:Firefly,14092,4.249983333,254999
2021,July,1,Ed Sheeran,Sofa,Loose Change,7/24/2021 2:47:00 PM,7/24/2021 9:47:00 AM,5VAd82Nigp6Qdbl2zln1cl,Ed Sheeran:Sofa,14095,0.013666667,820
2021,February,1,Ed Sheeran,Sofa,Loose Change,2/8/2021 8:06:00 PM,2/8/2021 3:06:00 PM,5VAd82Nigp6Qdbl2zln1cl,Ed Sheeran:Sofa,5250,3.318883333,199133
2021,July,1,Ed Sheeran,Sofa,Loose Change,7/1/2021 6:46:00 PM,7/1/2021 1:46:00 PM,5VAd82Nigp6Qdbl2zln1cl,Ed Sheeran:Sofa,12683,3.318883333,199133
2021,July,1,Ed Sheeran,Let It Out,Loose Change,7/6/2021 8:01:00 PM,7/6/2021 3:01:00 PM,69RasNFxqhiyy75JDHsrIS,Ed Sheeran:Let It Out,12981,0.046216667,2773
2021,July,1,Ed Sheeran,Let It Out,Loose Change,7/24/2021 3:22:00 PM,7/24/2021 10:22:00 AM,69RasNFxqhiyy75JDHsrIS,Ed Sheeran:Let It Out,14148,0.097083333,5825
2021,April,1,Jorja Smith,Lifeboats (Freestyle),Lost & Found,4/6/2021 4:24:00 PM,4/6/2021 11:24:00 AM,02DylNP4HxYaYMbqM4dGHr,Jorja Smith:Lifeboats (Freestyle),8128,2.874833333,172490
2021,April,1,Jorja Smith,Lifeboats (Freestyle),Lost & Found,4/6/2021 4:43:00 PM,4/6/2021 11:43:00 AM,02DylNP4HxYaYMbqM4dGHr,Jorja Smith:Lifeboats (Freestyle),8133,2.874833333,172490
2020,December,1,Jorja Smith,February 3rd,Lost & Found,12/5/2020 4:59:00 PM,12/5/2020 11:59:00 AM,3c5gLGgwRrE7sQYSNHCXEj,Jorja Smith:February 3rd,3544,0.146333333,8780
2021,April,1,Jorja Smith,February 3rd,Lost & Found,4/22/2021 8:58:00 PM,4/22/2021 3:58:00 PM,3c5gLGgwRrE7sQYSNHCXEj,Jorja Smith:February 3rd,8882,1.5097,90582
2020,December,1,Jorja Smith,February 3rd,Lost & Found,12/17/2020 3:40:00 PM,12/17/2020 10:40:00 AM,3c5gLGgwRrE7sQYSNHCXEj,Jorja Smith:February 3rd,3789,4.033916667,242035
2021,April,1,Jorja Smith,February 3rd,Lost & Found,4/6/2021 3:12:00 PM,4/6/2021 10:12:00 AM,3c5gLGgwRrE7sQYSNHCXEj,Jorja Smith:February 3rd,8127,4.033916667,242035
2021,April,1,Jorja Smith,February 3rd,Lost & Found,4/6/2021 4:40:00 PM,4/6/2021 11:40:00 AM,3c5gLGgwRrE7sQYSNHCXEj,Jorja Smith:February 3rd,8132,4.033916667,242035
2021,April,1,Jorja Smith,February 3rd,Lost & Found,4/16/2021 12:38:00 PM,4/16/2021 7:38:00 AM,3c5gLGgwRrE7sQYSNHCXEj,Jorja Smith:February 3rd,8574,4.033916667,242035
2021,April,1,Jorja Smith,February 3rd,Lost & Found,4/18/2021 12:51:00 PM,4/18/2021 7:51:00 AM,3c5gLGgwRrE7sQYSNHCXEj,Jorja Smith:February 3rd,8657,4.033916667,242035
2021,April,1,Jorja Smith,February 3rd,Lost & Found,4/25/2021 1:35:00 AM,4/24/2021 8:35:00 PM,3c5gLGgwRrE7sQYSNHCXEj,Jorja Smith:February 3rd,9023,4.033916667,242035
2021,July,1,Jorja Smith,February 3rd,Lost & Found,7/2/2021 9:37:00 PM,7/2/2021 4:37:00 PM,3c5gLGgwRrE7sQYSNHCXEj,Jorja Smith:February 3rd,12745,4.033916667,242035
